pgn,game_id,ply,side,san,best_san,loss_cp,class,accuracy
STOCKFISH_vs_PUTC_GRAVE.pgn,317,15,B,Rg8,b5,143,mistake,58.3
STOCKFISH_vs_PUTC_GRAVE.pgn,317,16,W,Nf3,d3,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,317,17,B,Rh8,a5,5,ok,97.6
STOCKFISH_vs_PUTC_GRAVE.pgn,317,18,W,d3,Bg2,55,inaccuracy,78.4
STOCKFISH_vs_PUTC_GRAVE.pgn,317,19,B,Rg8,Nxb4,107,mistake,65.1
STOCKFISH_vs_PUTC_GRAVE.pgn,317,20,W,Bg2,Bg2,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,317,21,B,Rh8,Nd4,7,ok,96.6
STOCKFISH_vs_PUTC_GRAVE.pgn,317,22,W,Na2,e3,41,ok,83.0
STOCKFISH_vs_PUTC_GRAVE.pgn,317,23,B,Rg8,Nxb4,100,mistake,66.7
STOCKFISH_vs_PUTC_GRAVE.pgn,317,24,W,d4,e4,194,mistake,50.8
STOCKFISH_vs_PUTC_GRAVE.pgn,317,25,B,Rh8,d5,21,ok,90.5
STOCKFISH_vs_PUTC_GRAVE.pgn,317,26,W,O-O,Nc3,10,ok,95.2
STOCKFISH_vs_PUTC_GRAVE.pgn,317,27,B,Rg8,d6,140,mistake,58.8
STOCKFISH_vs_PUTC_GRAVE.pgn,317,28,W,Nc3,d5,47,ok,81.0
STOCKFISH_vs_PUTC_GRAVE.pgn,317,29,B,Rh8,Rh8,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,317,30,W,e4,d5,72,inaccuracy,73.5
STOCKFISH_vs_PUTC_GRAVE.pgn,317,31,B,Rg8,d6,156,mistake,56.2
STOCKFISH_vs_PUTC_GRAVE.pgn,317,32,W,e5,e5,29,ok,87.3
STOCKFISH_vs_PUTC_GRAVE.pgn,317,33,B,Rh8,Nxd4,176,mistake,53.2
STOCKFISH_vs_PUTC_GRAVE.pgn,317,34,W,exf6,Rfe1,81,inaccuracy,71.2
STOCKFISH_vs_PUTC_GRAVE.pgn,317,35,B,Rg8,Qxf6,127,mistake,61.2
STOCKFISH_vs_PUTC_GRAVE.pgn,317,36,W,d5,b5,55,inaccuracy,78.4
STOCKFISH_vs_PUTC_GRAVE.pgn,318,0,W,a3,e4,36,ok,84.7
STOCKFISH_vs_PUTC_GRAVE.pgn,318,1,B,c6,e5,59,inaccuracy,77.2
STOCKFISH_vs_PUTC_GRAVE.pgn,318,2,W,e4,e4,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,318,3,B,Nf6,d5,40,ok,83.3
STOCKFISH_vs_PUTC_GRAVE.pgn,318,4,W,Bd3,e5,125,mistake,61.5
STOCKFISH_vs_PUTC_GRAVE.pgn,318,5,B,Qc7,e5,11,ok,94.8
STOCKFISH_vs_PUTC_GRAVE.pgn,318,6,W,Nf3,b4,4,ok,98.0
STOCKFISH_vs_PUTC_GRAVE.pgn,318,7,B,Rg8,e5,205,blunder,49.4
STOCKFISH_vs_PUTC_GRAVE.pgn,318,8,W,c4,e5,77,inaccuracy,72.2
STOCKFISH_vs_PUTC_GRAVE.pgn,318,9,B,Qe5,g5,607,blunder,24.8
STOCKFISH_vs_PUTC_GRAVE.pgn,318,10,W,Nc3,Nxe5,380,blunder,34.5
STOCKFISH_vs_PUTC_GRAVE.pgn,318,11,B,Rh8,Qc7,457,blunder,30.4
STOCKFISH_vs_PUTC_GRAVE.pgn,318,12,W,Nxe5,Nxe5,57,inaccuracy,77.8
STOCKFISH_vs_PUTC_GRAVE.pgn,318,13,B,Nxe4,b6,54,inaccuracy,78.7
STOCKFISH_vs_PUTC_GRAVE.pgn,318,14,W,Qe2,Nxe4,59,inaccuracy,77.2
STOCKFISH_vs_PUTC_GRAVE.pgn,319,0,W,d3,e4,26,ok,88.5
STOCKFISH_vs_PUTC_GRAVE.pgn,319,1,B,a6,Nf6,19,ok,91.3
STOCKFISH_vs_PUTC_GRAVE.pgn,319,2,W,e4,e4,4,ok,98.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,3,B,Nh6,e5,89,inaccuracy,69.2
STOCKFISH_vs_PUTC_GRAVE.pgn,319,4,W,Nc3,d4,11,ok,94.8
STOCKFISH_vs_PUTC_GRAVE.pgn,319,5,B,Rg8,c5,115,mistake,63.5
STOCKFISH_vs_PUTC_GRAVE.pgn,319,6,W,Be2,d4,6,ok,97.1
STOCKFISH_vs_PUTC_GRAVE.pgn,319,7,B,Nf5,c5,421,blunder,32.2
STOCKFISH_vs_PUTC_GRAVE.pgn,319,8,W,g4,exf5,461,blunder,30.3
STOCKFISH_vs_PUTC_GRAVE.pgn,319,9,B,Rh8,Nd4,623,blunder,24.3
STOCKFISH_vs_PUTC_GRAVE.pgn,319,10,W,gxf5,gxf5,64,inaccuracy,75.8
STOCKFISH_vs_PUTC_GRAVE.pgn,319,11,B,Nc6,e6,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,12,W,a3,d4,104,mistake,65.8
STOCKFISH_vs_PUTC_GRAVE.pgn,319,13,B,Rg8,d5,163,mistake,55.1
STOCKFISH_vs_PUTC_GRAVE.pgn,319,14,W,Nf3,Nf3,60,inaccuracy,76.9
STOCKFISH_vs_PUTC_GRAVE.pgn,319,15,B,Rh8,g6,83,inaccuracy,70.7
STOCKFISH_vs_PUTC_GRAVE.pgn,319,16,W,h4,Bf4,67,inaccuracy,74.9
STOCKFISH_vs_PUTC_GRAVE.pgn,319,17,B,Rg8,g6,87,inaccuracy,69.7
STOCKFISH_vs_PUTC_GRAVE.pgn,319,18,W,h5,Rg1,41,ok,83.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,19,B,Rh8,g6,54,inaccuracy,78.7
STOCKFISH_vs_PUTC_GRAVE.pgn,319,20,W,h6,Nh4,45,ok,81.6
STOCKFISH_vs_PUTC_GRAVE.pgn,319,21,B,Rg8,g6,21,ok,90.5
STOCKFISH_vs_PUTC_GRAVE.pgn,319,22,W,Rg1,Be3,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,23,B,Rh8,d5,121,mistake,62.3
STOCKFISH_vs_PUTC_GRAVE.pgn,319,24,W,d4,hxg7,79,inaccuracy,71.7
STOCKFISH_vs_PUTC_GRAVE.pgn,319,25,B,Ne5,d5,179,mistake,52.8
STOCKFISH_vs_PUTC_GRAVE.pgn,319,26,W,Be3,dxe5,97,inaccuracy,67.3
STOCKFISH_vs_PUTC_GRAVE.pgn,319,27,B,Nxf3+,Nxf3+,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,28,W,Bxf3,Bxf3,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,29,B,gxh6,g6,25,ok,88.9
STOCKFISH_vs_PUTC_GRAVE.pgn,319,30,W,Nd5,Bh5,37,ok,84.4
STOCKFISH_vs_PUTC_GRAVE.pgn,319,31,B,Rg8,e6,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,32,W,Kd2,Rxg8,249,blunder,44.5
STOCKFISH_vs_PUTC_GRAVE.pgn,319,33,B,Rxg1,Rxg1,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,34,W,Nf6+,Qxg1,289,blunder,40.9
STOCKFISH_vs_PUTC_GRAVE.pgn,319,35,B,exf6,exf6,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,36,W,Qxg1,Qxg1,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,37,B,Bg7,d5,478,blunder,29.5
STOCKFISH_vs_PUTC_GRAVE.pgn,319,38,W,Qxg7,Qxg7,32,ok,86.2
STOCKFISH_vs_PUTC_GRAVE.pgn,319,39,B,Qe7,b5,14,ok,93.5
STOCKFISH_vs_PUTC_GRAVE.pgn,319,40,W,Kc3,Rh1,76,inaccuracy,72.5
STOCKFISH_vs_PUTC_GRAVE.pgn,319,41,B,Qc5+,Qd6,310,blunder,39.2
STOCKFISH_vs_PUTC_GRAVE.pgn,319,42,W,dxc5,dxc5,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,43,B,d6,b5,0,ok,100.0
STOCKFISH_vs_PUTC_GRAVE.pgn,319,44,W,Re1,Bxh6,31,ok,86.6
PUTC_GRAVE_vs_STOCKFISH.pgn,320,0,W,Nc3,e4,33,ok,85.8
PUTC_GRAVE_vs_STOCKFISH.pgn,320,1,B,b5,d5,142,mistake,58.5
PUTC_GRAVE_vs_STOCKFISH.pgn,320,2,W,Nxb5,Nxb5,6,ok,97.1
PUTC_GRAVE_vs_STOCKFISH.pgn,320,3,B,e5,Nf6,17,ok,92.2
PUTC_GRAVE_vs_STOCKFISH.pgn,320,4,W,c3,e4,200,blunder,50.0
PUTC_GRAVE_vs_STOCKFISH.pgn,320,5,B,d5,c6,39,ok,83.7
PUTC_GRAVE_vs_STOCKFISH.pgn,320,6,W,Nxc7+,Na3,377,blunder,34.7
PUTC_GRAVE_vs_STOCKFISH.pgn,320,7,B,Qxc7,Qxc7,3,ok,98.5
PUTC_GRAVE_vs_STOCKFISH.pgn,320,8,W,e3,d4,21,ok,90.5
PUTC_GRAVE_vs_STOCKFISH.pgn,320,9,B,Bd7,Nc6,38,ok,84.0
PUTC_GRAVE_vs_STOCKFISH.pgn,320,10,W,Nf3,d4,57,inaccuracy,77.8
PUTC_GRAVE_vs_STOCKFISH.pgn,320,11,B,Nf6,Nf6,77,inaccuracy,72.2
PUTC_GRAVE_vs_STOCKFISH.pgn,320,12,W,h4,a4,84,inaccuracy,70.4
PUTC_GRAVE_vs_STOCKFISH.pgn,320,13,B,Nc6,Bd6,50,inaccuracy,80.0
PUTC_GRAVE_vs_STOCKFISH.pgn,320,14,W,Bd3,c4,148,mistake,57.5
PUTC_GRAVE_vs_STOCKFISH.pgn,320,15,B,h6,Bd6,17,ok,92.2
PUTC_GRAVE_vs_STOCKFISH.pgn,320,16,W,Nd4,Be2,100,mistake,66.7
PUTC_GRAVE_vs_STOCKFISH.pgn,320,17,B,exd4,exd4,43,ok,82.3
PUTC_GRAVE_vs_STOCKFISH.pgn,320,18,W,Bh7,b4,256,blunder,43.9
PUTC_GRAVE_vs_STOCKFISH.pgn,320,19,B,Kd8,Rxh7,110,mistake,64.5
PUTC_GRAVE_vs_STOCKFISH.pgn,320,20,W,f4,Bd3,184,mistake,52.1
PUTC_GRAVE_vs_STOCKFISH.pgn,320,21,B,Rb8,Nxh7,197,mistake,50.4
PUTC_GRAVE_vs_STOCKFISH.pgn,320,22,W,Bg6,Bd3,237,blunder,45.8
PUTC_GRAVE_vs_STOCKFISH.pgn,320,23,B,Bd6,fxg6,173,mistake,53.6
PUTC_GRAVE_vs_STOCKFISH.pgn,320,24,W,Bh5,Bxf7,45,ok,81.6
PUTC_GRAVE_vs_STOCKFISH.pgn,320,25,B,Nxh5,dxe3,14,ok,93.5
PUTC_GRAVE_vs_STOCKFISH.pgn,320,26,W,Qxh5,Qxh5,123,mistake,61.9
PUTC_GRAVE_vs_STOCKFISH.pgn,320,27,B,dxc3,Be6,76,inaccuracy,72.5
PUTC_GRAVE_vs_STOCKFISH.pgn,320,28,W,Qxf7,Qxf7,44,ok,82.0
PUTC_GRAVE_vs_STOCKFISH.pgn,320,29,B,Bc8,Bg4,10,ok,95.2
PUTC_GRAVE_vs_STOCKFISH.pgn,320,30,W,Qxd5,Qxc7+,79,inaccuracy,71.7
PUTC_GRAVE_vs_STOCKFISH.pgn,320,31,B,cxb2,cxb2,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,320,32,W,Rf1,Bxb2,248,blunder,44.6
PUTC_GRAVE_vs_STOCKFISH.pgn,320,33,B,bxa1=Q,bxa1=R,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,320,34,W,Rf2,Kf2,373,blunder,34.9
PUTC_GRAVE_vs_STOCKFISH.pgn,320,35,B,Rb6,Qxc1+,349,blunder,36.4
PUTC_GRAVE_vs_STOCKFISH.pgn,321,0,W,h4,e4,69,inaccuracy,74.3
PUTC_GRAVE_vs_STOCKFISH.pgn,321,1,B,g6,e5,86,inaccuracy,69.9
PUTC_GRAVE_vs_STOCKFISH.pgn,321,2,W,Rh3,h5,155,mistake,56.3
PUTC_GRAVE_vs_STOCKFISH.pgn,321,3,B,d5,d5,3,ok,98.5
PUTC_GRAVE_vs_STOCKFISH.pgn,321,4,W,Rd3,Rh1,145,mistake,58.0
PUTC_GRAVE_vs_STOCKFISH.pgn,321,5,B,c5,Nc6,51,inaccuracy,79.7
PUTC_GRAVE_vs_STOCKFISH.pgn,321,6,W,Nh3,e4,109,mistake,64.7
PUTC_GRAVE_vs_STOCKFISH.pgn,321,7,B,Nf6,Nf6,17,ok,92.2
PUTC_GRAVE_vs_STOCKFISH.pgn,321,8,W,c4,c4,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,321,9,B,e6,d4,81,inaccuracy,71.2
PUTC_GRAVE_vs_STOCKFISH.pgn,321,10,W,Rxd5,g3,392,blunder,33.8
PUTC_GRAVE_vs_STOCKFISH.pgn,321,11,B,Nxd5,exd5,202,blunder,49.8
PUTC_GRAVE_vs_STOCKFISH.pgn,321,12,W,Qb3,cxd5,180,mistake,52.6
PUTC_GRAVE_vs_STOCKFISH.pgn,321,13,B,Nb6,Nf6,44,ok,82.0
PUTC_GRAVE_vs_STOCKFISH.pgn,321,14,W,d4,Qf3,87,inaccuracy,69.7
PUTC_GRAVE_vs_STOCKFISH.pgn,321,15,B,h6,cxd4,1,ok,99.5
PUTC_GRAVE_vs_STOCKFISH.pgn,321,16,W,Qxb6,dxc5,259,blunder,43.6
PUTC_GRAVE_vs_STOCKFISH.pgn,321,17,B,Qxb6,axb6,16,ok,92.6
PUTC_GRAVE_vs_STOCKFISH.pgn,321,18,W,Bd2,Nc3,72,inaccuracy,73.5
PUTC_GRAVE_vs_STOCKFISH.pgn,321,19,B,Na6,cxd4,126,mistake,61.3
PUTC_GRAVE_vs_STOCKFISH.pgn,322,0,W,Nf3,e4,10,ok,95.2
PUTC_GRAVE_vs_STOCKFISH.pgn,322,1,B,a6,d5,34,ok,85.5
PUTC_GRAVE_vs_STOCKFISH.pgn,322,2,W,Ng5,e4,130,mistake,60.6
PUTC_GRAVE_vs_STOCKFISH.pgn,322,3,B,d5,e5,25,ok,88.9
PUTC_GRAVE_vs_STOCKFISH.pgn,322,4,W,Nc3,d4,71,inaccuracy,73.8
PUTC_GRAVE_vs_STOCKFISH.pgn,322,5,B,e6,e5,60,inaccuracy,76.9
PUTC_GRAVE_vs_STOCKFISH.pgn,322,6,W,Nxh7,d4,425,blunder,32.0
PUTC_GRAVE_vs_STOCKFISH.pgn,322,7,B,Rxh7,Rxh7,20,ok,90.9
PUTC_GRAVE_vs_STOCKFISH.pgn,322,8,W,h4,e4,127,mistake,61.2
PUTC_GRAVE_vs_STOCKFISH.pgn,322,9,B,Rxh4,Rxh4,9,ok,95.7
PUTC_GRAVE_vs_STOCKFISH.pgn,322,10,W,Rxh4,Rxh4,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,322,11,B,Qxh4,Qxh4,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,322,12,W,Rb1,d4,96,inaccuracy,67.6
PUTC_GRAVE_vs_STOCKFISH.pgn,322,13,B,Nf6,Nc6,75,inaccuracy,72.7
PUTC_GRAVE_vs_STOCKFISH.pgn,322,14,W,b3,d4,171,mistake,53.9
PUTC_GRAVE_vs_STOCKFISH.pgn,322,15,B,Nbd7,Bd7,39,ok,83.7
PUTC_GRAVE_vs_STOCKFISH.pgn,322,16,W,Nxd5,d4,80,inaccuracy,71.4
PUTC_GRAVE_vs_STOCKFISH.pgn,322,17,B,exd5,exd5,72,inaccuracy,73.5
PUTC_GRAVE_vs_STOCKFISH.pgn,322,18,W,Ra1,Bb2,29,ok,87.3
PUTC_GRAVE_vs_STOCKFISH.pgn,322,19,B,Nc5,c5,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,322,20,W,d3,a3,17,ok,92.2
PUTC_GRAVE_vs_STOCKFISH.pgn,322,21,B,Bd6,Nxd3+,26,ok,88.5
PUTC_GRAVE_vs_STOCKFISH.pgn,323,0,W,g4,e4,160,mistake,55.6
PUTC_GRAVE_vs_STOCKFISH.pgn,323,1,B,Nh6,d5,162,mistake,55.2
PUTC_GRAVE_vs_STOCKFISH.pgn,323,2,W,Nf3,h3,152,mistake,56.8
PUTC_GRAVE_vs_STOCKFISH.pgn,323,3,B,Nc6,Nxg4,174,mistake,53.5
PUTC_GRAVE_vs_STOCKFISH.pgn,323,4,W,Nh4,d4,355,blunder,36.0
PUTC_GRAVE_vs_STOCKFISH.pgn,323,5,B,e5,e5,57,inaccuracy,77.8
PUTC_GRAVE_vs_STOCKFISH.pgn,323,6,W,Nf3,g5,47,ok,81.0
PUTC_GRAVE_vs_STOCKFISH.pgn,323,7,B,d5,e4,168,mistake,54.3
PUTC_GRAVE_vs_STOCKFISH.pgn,323,8,W,h3,g5,39,ok,83.7
PUTC_GRAVE_vs_STOCKFISH.pgn,323,9,B,e4,e4,10,ok,95.2
PUTC_GRAVE_vs_STOCKFISH.pgn,323,10,W,a4,Nh2,273,blunder,42.3
PUTC_GRAVE_vs_STOCKFISH.pgn,323,11,B,Be7,exf3,326,blunder,38.0
PUTC_GRAVE_vs_STOCKFISH.pgn,323,12,W,Ne5,Nh2,424,blunder,32.1
PUTC_GRAVE_vs_STOCKFISH.pgn,323,13,B,Nxe5,Nxe5,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,323,14,W,b3,d3,103,mistake,66.0
PUTC_GRAVE_vs_STOCKFISH.pgn,323,15,B,Bh4,Ng6,20,ok,90.9
PUTC_GRAVE_vs_STOCKFISH.pgn,323,16,W,Bb2,e3,34,ok,85.5
PUTC_GRAVE_vs_STOCKFISH.pgn,323,17,B,d4,Qf6,177,mistake,53.1
PUTC_GRAVE_vs_STOCKFISH.pgn,323,18,W,Ra2,Nc3,147,mistake,57.6
PUTC_GRAVE_vs_STOCKFISH.pgn,323,19,B,c5,O-O,6,ok,97.1
PUTC_GRAVE_vs_STOCKFISH.pgn,323,20,W,Rg1,Bxd4,113,mistake,63.9
PUTC_GRAVE_vs_STOCKFISH.pgn,323,21,B,O-O,Qf6,120,mistake,62.5
PUTC_GRAVE_vs_STOCKFISH.pgn,323,22,W,c3,b4,69,inaccuracy,74.3
PUTC_GRAVE_vs_STOCKFISH.pgn,323,23,B,e3,Qf6,36,ok,84.7
PUTC_GRAVE_vs_STOCKFISH.pgn,323,24,W,Ra1,Bg2,99158,blunder,0.2
PUTC_GRAVE_vs_STOCKFISH.pgn,323,25,B,Bxf2#,exf2#,200000,blunder,0.1
PUTC_GRAVE_vs_STOCKFISH.pgn,324,0,W,b4,e4,67,inaccuracy,74.9
PUTC_GRAVE_vs_STOCKFISH.pgn,324,1,B,Na6,e5,84,inaccuracy,70.4
PUTC_GRAVE_vs_STOCKFISH.pgn,324,2,W,a3,a3,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,324,3,B,d5,Nf6,10,ok,95.2
PUTC_GRAVE_vs_STOCKFISH.pgn,324,4,W,Bb2,e3,3,ok,98.5
PUTC_GRAVE_vs_STOCKFISH.pgn,324,5,B,c5,c6,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,324,6,W,b5,e3,84,inaccuracy,70.4
PUTC_GRAVE_vs_STOCKFISH.pgn,324,7,B,Nc7,Nc7,7,ok,96.6
PUTC_GRAVE_vs_STOCKFISH.pgn,324,8,W,h3,e3,100,mistake,66.7
PUTC_GRAVE_vs_STOCKFISH.pgn,324,9,B,a6,Nxb5,105,mistake,65.6
PUTC_GRAVE_vs_STOCKFISH.pgn,324,10,W,Be5,bxa6,153,mistake,56.7
PUTC_GRAVE_vs_STOCKFISH.pgn,324,11,B,Nxb5,Nxb5,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,324,12,W,Bxg7,c4,529,blunder,27.4
PUTC_GRAVE_vs_STOCKFISH.pgn,324,13,B,Bxg7,Bxg7,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,324,14,W,Ra2,e4,64,inaccuracy,75.8
PUTC_GRAVE_vs_STOCKFISH.pgn,324,15,B,Nd6,e5,57,inaccuracy,77.8
PUTC_GRAVE_vs_STOCKFISH.pgn,324,16,W,Rb2,e3,71,inaccuracy,73.8
PUTC_GRAVE_vs_STOCKFISH.pgn,324,17,B,b5,Bxb2,63,inaccuracy,76.0
PUTC_GRAVE_vs_STOCKFISH.pgn,324,18,W,Nc3,Rb3,32,ok,86.2
PUTC_GRAVE_vs_STOCKFISH.pgn,324,19,B,Bxc3,e6,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,324,20,W,dxc3,dxc3,19,ok,91.3
PUTC_GRAVE_vs_STOCKFISH.pgn,324,21,B,Nf6,Bb7,17,ok,92.2
PUTC_GRAVE_vs_STOCKFISH.pgn,324,22,W,Rxb5,e4,93,inaccuracy,68.3
PUTC_GRAVE_vs_STOCKFISH.pgn,324,23,B,Nde4,axb5,149,mistake,57.3
PUTC_GRAVE_vs_STOCKFISH.pgn,324,24,W,Rb8,Rb1,176,mistake,53.2
PUTC_GRAVE_vs_STOCKFISH.pgn,324,25,B,Ra7,Rxb8,252,blunder,44.2
PUTC_GRAVE_vs_STOCKFISH.pgn,324,26,W,h4,Rxc8,40,ok,83.3
PUTC_GRAVE_vs_STOCKFISH.pgn,324,27,B,O-O,h6,278,blunder,41.8
PUTC_GRAVE_vs_STOCKFISH.pgn,324,28,W,Rh2,Rxc8,193,mistake,50.9
PUTC_GRAVE_vs_STOCKFISH.pgn,324,29,B,Qa5,Qc7,10,ok,95.2
PUTC_GRAVE_vs_STOCKFISH.pgn,324,30,W,Qd4,Qd3,380,blunder,34.5
PUTC_GRAVE_vs_STOCKFISH.pgn,324,31,B,Rb7,cxd4,262,blunder,43.3
PUTC_GRAVE_vs_STOCKFISH.pgn,324,32,W,Rxb7,Rh3,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,324,33,B,Bxb7,cxd4,188,mistake,51.5
PUTC_GRAVE_vs_STOCKFISH.pgn,324,34,W,Qxe4,Qd3,99269,blunder,0.2
PUTC_GRAVE_vs_STOCKFISH.pgn,324,35,B,Qxc3+,Qxc3+,66,inaccuracy,75.2
PUTC_GRAVE_vs_STOCKFISH.pgn,324,36,W,Kd1,Kd1,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,324,37,B,dxe4,Nxe4,99055,blunder,0.2
PUTC_GRAVE_vs_STOCKFISH.pgn,324,38,W,Nf3,e3,98995,blunder,0.2
PUTC_GRAVE_vs_STOCKFISH.pgn,324,39,B,Qa1+,Rd8+,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,325,0,W,g3,e4,27,ok,88.1
PUTC_GRAVE_vs_STOCKFISH.pgn,325,1,B,h5,d5,57,inaccuracy,77.8
PUTC_GRAVE_vs_STOCKFISH.pgn,325,2,W,Na3,Nf3,111,mistake,64.3
PUTC_GRAVE_vs_STOCKFISH.pgn,325,3,B,e5,e5,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,325,4,W,h3,c4,61,inaccuracy,76.6
PUTC_GRAVE_vs_STOCKFISH.pgn,325,5,B,Bxa3,d5,69,inaccuracy,74.3
PUTC_GRAVE_vs_STOCKFISH.pgn,325,6,W,bxa3,bxa3,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,325,7,B,d5,Nf6,5,ok,97.6
PUTC_GRAVE_vs_STOCKFISH.pgn,325,8,W,h4,Bb2,111,mistake,64.3
PUTC_GRAVE_vs_STOCKFISH.pgn,325,9,B,Bg4,c5,66,inaccuracy,75.2
PUTC_GRAVE_vs_STOCKFISH.pgn,325,10,W,Rh2,d3,113,mistake,63.9
PUTC_GRAVE_vs_STOCKFISH.pgn,325,11,B,c5,c5,24,ok,89.3
PUTC_GRAVE_vs_STOCKFISH.pgn,325,12,W,Nh3,Bg2,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,325,13,B,Nc6,Nc6,16,ok,92.6
PUTC_GRAVE_vs_STOCKFISH.pgn,325,14,W,e3,Rh1,527,blunder,27.5
PUTC_GRAVE_vs_STOCKFISH.pgn,325,15,B,Bxd1,Bxd1,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,325,16,W,Nf4,Kxd1,106,mistake,65.4
PUTC_GRAVE_vs_STOCKFISH.pgn,325,17,B,Qf6,exf4,237,blunder,45.8
PUTC_GRAVE_vs_STOCKFISH.pgn,326,0,W,f4,e4,57,inaccuracy,77.8
PUTC_GRAVE_vs_STOCKFISH.pgn,326,1,B,d5,d5,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,326,2,W,a4,e3,12,ok,94.3
PUTC_GRAVE_vs_STOCKFISH.pgn,326,3,B,c5,c5,0,ok,100.0
PUTC_GRAVE_vs_STOCKFISH.pgn,326,4,W,Nh3,e3,243,blunder,45.1
PUTC_GRAVE_vs_STOCKFISH.pgn,326,5,B,Nf6,Bxh3,179,mistake,52.8
PUTC_GRAVE_vs_STOCKFISH.pgn,326,6,W,Na3,e3,56,inaccuracy,78.1
PUTC_GRAVE_vs_STOCKFISH.pgn,326,7,B,Nc6,Nc6,9,ok,95.7
PUTC_GRAVE_vs_STOCKFISH.pgn,326,8,W,Ng5,e3,109,mistake,64.7
PUTC_GRAVE_vs_STOCKFISH.pgn,326,9,B,Bd7,e5,96,inaccuracy,67.6
PUTC_GRAVE_vs_STOCKFISH.pgn,326,10,W,c4,Nf3,98,inaccuracy,67.1
PUTC_GRAVE_vs_STOCKFISH.pgn,326,11,B,h6,e5,126,mistake,61.3
PUTC_GRAVE_vs_STOCKFISH.pgn,326,12,W,a5,Nf3,285,blunder,41.2
PUTC_GRAVE_vs_STOCKFISH.pgn,326,13,B,e5,hxg5,203,blunder,49.6
PUTC_GRAVE_vs_STOCKFISH.pgn,326,14,W,Ra2,fxe5,382,blunder,34.4
PUTC_GRAVE_vs_STOCKFISH.pgn,326,15,B,hxg5,hxg5,41,ok,83.0
PUTC_GRAVE_vs_STOCKFISH.pgn,326,16,W,Kf2,fxg5,299,blunder,40.1
PUTC_GRAVE_vs_STOCKFISH.pgn,326,17,B,Ng4+,Ng4+,105,mistake,65.6
PUTC_GRAVE_vs_STOCKFISH.pgn,326,18,W,Kg3,Kg1,99374,blunder,0.2
PUTC_GRAVE_vs_STOCKFISH.pgn,326,19,B,Nf6,gxf4+,99176,blunder,0.2
PUTC_GRAVE_vs_STOCKFISH.pgn,326,20,W,a6,h3,27,ok,88.1
PUTC_GRAVE_vs_STOCKFISH.pgn,326,21,B,Be7,Ne4+,393,blunder,33.7
PUTC_GRAVE_vs_STOCKFISH.pgn,326,22,W,Nb1,Kf2,397,blunder,33.5
PUTC_GRAVE_vs_STOCKFISH.pgn,326,23,B,Rh5,Ne4+,409,blunder,32.8
PUTC_GRAVE_vs_STOCKFISH.pgn,326,24,W,e3,Kf2,102,mistake,66.2
PUTC_GRAVE_vs_STOCKFISH.pgn,326,25,B,b5,Bg4,55,inaccuracy,78.4
PUTC_GRAVE_vs_STOCKFISH.pgn,326,26,W,Na3,Nc3,92,inaccuracy,68.5
PUTC_GRAVE_vs_STOCKFISH.pgn,326,27,B,Nb4,Ne4+,169,mistake,54.2
PUTC_GRAVE_vs_STOCKFISH.pgn,326,28,W,h3,Kf2,89,inaccuracy,69.2
